entity_id,event_id,year,month,month_num,event_order,entity_order,entity_name,entity_type,entity_classification_reason,inferred_creator,inferred_modality,event_text,is_special,source,match_level,match_score,aa_record_key,aa_name,aa_slug,aa_creator,aa_modality,aa_release_date,aa_url,top_candidates_json,needs_review
AIT-2024-05-002-E04,AIT-2024-05-002,2024,May,5,46,4,Veo,model,model-family or model-context clue,Google,text-to-image,"Google announces a large number of AI features in its products. The main ones: increasing the token limit to 2 million for Gemini 1.5 to waiting list, releasing a smaller and faster Gemini Flash 1.5 model . Revealing the latest image creation model Imagen 3 , music creation model Music AI and video creation model Veo . And the announcement of the Astra model with multimodal capabilities for realtime audio and video reception.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,0.98,text-to-video:7f0a15d2-2578-4a41-8d71-ce03027ca659,Veo 3 Preview,veo-3-preview,Google,text-to-video,2025-05,https://artificialanalysis.ai/models/veo-3-preview,"[{""score"": 0.98, ""name"": ""Veo 3 Preview"", ""creator"": ""Google"", ""modality"": ""text-to-video"", ""slug"": ""veo-3-preview""}, {""score"": 0.98, ""name"": ""Veo 3.1 Preview"", ""creator"": ""Google"", ""modality"": ""text-to-video"", ""slug"": ""veo-3-1-preview""}, {""score"": 0.98, ""name"": ""Veo 3"", ""creator"": ""Google"", ""modality"": ""text-to-video"", ""slug"": ""veo-3-no-audio""}, {""score"": 0.98, ""name"": ""Veo 3.1 Fast Preview"", ""creator"": ""Google"", ""modality"": ""text-to-video"", ""slug"": ""veo-3-1-fast-preview""}, {""score"": 0.98, ""name"": ""Veo 3.1 Lite"", ""creator"": ""Google"", ""modality"": ""text-to-video"", ""slug"": ""veo-3-1-lite""}]",False
AIT-2024-05-002-E05,AIT-2024-05-002,2024,May,5,46,5,Astra model,model,model-family or model-context clue,Google,text-to-image,"Google announces a large number of AI features in its products. The main ones: increasing the token limit to 2 million for Gemini 1.5 to waiting list, releasing a smaller and faster Gemini Flash 1.5 model . Revealing the latest image creation model Imagen 3 , music creation model Music AI and video creation model Veo . And the announcement of the Astra model with multimodal capabilities for realtime audio and video reception.",False,AI Timeline _data/timeline.yml,medium,0.8007,text-to-speech:7efc9790-17f6-44a5-8b4f-897deaeb0088,Standard,standard,Google,text-to-speech,,https://artificialanalysis.ai/models/standard,"[{""score"": 0.8007, ""name"": ""Standard"", ""creator"": ""Google"", ""modality"": ""text-to-speech"", ""slug"": ""standard""}, {""score"": 0.78, ""name"": ""Studio"", ""creator"": ""Google"", ""modality"": ""text-to-speech"", ""slug"": ""studio""}, {""score"": 0.7667, ""name"": ""Imagen 4 Ultra"", ""creator"": ""Google"", ""modality"": ""text-to-image"", ""slug"": ""google-imagen_imagen-4-ultra""}, {""score"": 0.7523, ""name"": ""WaveNet"", ""creator"": ""Google"", ""modality"": ""text-to-speech"", ""slug"": ""wavenet""}, {""score"": 0.7523, ""name"": ""Neural2"", ""creator"": ""Google"", ""modality"": ""text-to-speech"", ""slug"": ""neural2""}]",True
AIT-2024-05-003-E02,AIT-2024-05-003,2024,May,5,47,2,Phi-3 Small,model,model-family or model-context clue,Microsoft,language,"Microsoft announces Copilot+ for dedicated computers, which will allow a full search of the user's history through screenshots of the user's activity. The company also released as open source the SLMs that display impressive capabilities in a minimal size: Phi-3 Small , Phi-3 Medium , and Phi-3 Vision which includes image recognition capability.",False,AI Timeline _data/timeline.yml,low,0.7267,language:ded8d96e-835f-4359-947a-a4c3bb78e983,Phi-3 Mini Instruct 3.8B,phi-3-mini,Microsoft,language,2024-04-23,https://artificialanalysis.ai/models/phi-3-mini,"[{""score"": 0.7267, ""name"": ""Phi-3 Mini Instruct 3.8B"", ""creator"": ""Microsoft"", ""modality"": ""language"", ""slug"": ""phi-3-mini""}, {""score"": 0.6923, ""name"": ""Mistral Small 3"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-small-3""}, {""score"": 0.6526, ""name"": ""Phi-4 Multimodal Instruct"", ""creator"": ""Microsoft"", ""modality"": ""language"", ""slug"": ""phi-4-multimodal""}, {""score"": 0.6429, ""name"": ""Mistral Small 3.1"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-small-3-1""}, {""score"": 0.6429, ""name"": ""Mistral Small 3.2"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-small-3-2""}]",True
AIT-2024-05-003-E03,AIT-2024-05-003,2024,May,5,47,3,Phi-3 Medium,model,model-family or model-context clue,Microsoft,language,"Microsoft announces Copilot+ for dedicated computers, which will allow a full search of the user's history through screenshots of the user's activity. The company also released as open source the SLMs that display impressive capabilities in a minimal size: Phi-3 Small , Phi-3 Medium , and Phi-3 Vision which includes image recognition capability.",False,AI Timeline _data/timeline.yml,medium,0.7873,language:ded8d96e-835f-4359-947a-a4c3bb78e983,Phi-3 Mini Instruct 3.8B,phi-3-mini,Microsoft,language,2024-04-23,https://artificialanalysis.ai/models/phi-3-mini,"[{""score"": 0.7873, ""name"": ""Phi-3 Mini Instruct 3.8B"", ""creator"": ""Microsoft"", ""modality"": ""language"", ""slug"": ""phi-3-mini""}, {""score"": 0.75, ""name"": ""GPT-5 (medium)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-medium""}, {""score"": 0.7143, ""name"": ""Mistral Medium 3"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-medium-3""}, {""score"": 0.6964, ""name"": ""Phi-4 Mini Instruct"", ""creator"": ""Microsoft"", ""modality"": ""language"", ""slug"": ""phi-4-mini""}, {""score"": 0.6923, ""name"": ""GPT-5.5 (medium)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-5-5-medium""}]",True
AIT-2024-05-003-E04,AIT-2024-05-003,2024,May,5,47,4,Phi-3 Vision,model,model-family or model-context clue,Microsoft,language,"Microsoft announces Copilot+ for dedicated computers, which will allow a full search of the user's history through screenshots of the user's activity. The company also released as open source the SLMs that display impressive capabilities in a minimal size: Phi-3 Small , Phi-3 Medium , and Phi-3 Vision which includes image recognition capability.",False,AI Timeline _data/timeline.yml,medium,0.7873,language:ded8d96e-835f-4359-947a-a4c3bb78e983,Phi-3 Mini Instruct 3.8B,phi-3-mini,Microsoft,language,2024-04-23,https://artificialanalysis.ai/models/phi-3-mini,"[{""score"": 0.7873, ""name"": ""Phi-3 Mini Instruct 3.8B"", ""creator"": ""Microsoft"", ""modality"": ""language"", ""slug"": ""phi-3-mini""}, {""score"": 0.6964, ""name"": ""Phi-4 Mini Instruct"", ""creator"": ""Microsoft"", ""modality"": ""language"", ""slug"": ""phi-4-mini""}, {""score"": 0.5714, ""name"": ""Sonic 3.5"", ""creator"": ""Cartesia"", ""modality"": ""text-to-speech"", ""slug"": ""sonic-3-5""}, {""score"": 0.56, ""name"": ""Phi-4 Multimodal Instruct"", ""creator"": ""Microsoft"", ""modality"": ""language"", ""slug"": ""phi-4-multimodal""}, {""score"": 0.56, ""name"": ""Veo 3 Preview"", ""creator"": ""Google"", ""modality"": ""text-to-video"", ""slug"": ""veo-3-preview""}]",True
AIT-2024-05-004-E01,AIT-2024-05-004,2024,May,5,48,1,Chameleon,model,model-family or model-context clue,Meta,language,"Meta introduces Chameleon , a new multimodal model that seamlessly renders text and images.",False,AI Timeline _data/timeline.yml,low,0.6526,music-instrumental:ee2e7e87-4130-4c63-ab1a-97d3b17e7e3c,MusicGen,,Meta,music-instrumental,,,"[{""score"": 0.6526, ""name"": ""MusicGen"", ""creator"": ""Meta"", ""modality"": ""music-instrumental"", ""slug"": """"}, {""score"": 0.5894, ""name"": ""Llama 2 Chat 7B"", ""creator"": ""Meta"", ""modality"": ""language"", ""slug"": ""llama-2-chat-7b""}, {""score"": 0.5743, ""name"": ""Llama 2 Chat 70B"", ""creator"": ""Meta"", ""modality"": ""language"", ""slug"": ""llama-2-chat-70b""}, {""score"": 0.5743, ""name"": ""Llama 2 Chat 13B"", ""creator"": ""Meta"", ""modality"": ""language"", ""slug"": ""llama-2-chat-13b""}, {""score"": 0.5714, ""name"": ""LongCat Image"", ""creator"": ""Meituan"", ""modality"": ""text-to-image"", ""slug"": ""longcat_longcat-image""}]",True
AIT-2024-05-005-E01,AIT-2024-05-005,2024,May,5,49,1,Mistral-7B-Instruct-v0.3,model,model-family or model-context clue,Mistral,language,Mistral AI releases a new open source version of its language model Mistral-7B-Instruct-v0.3 .,False,AI Timeline _data/timeline.yml,exact_or_near_exact,0.98,language:217b34ec-5920-4fc1-8886-6a70a324837d,Mistral 7B Instruct,mistral-7b-instruct,Mistral,language,2023-09-27,https://artificialanalysis.ai/models/mistral-7b-instruct,"[{""score"": 0.98, ""name"": ""Mistral 7B Instruct"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-7b-instruct""}, {""score"": 0.86, ""name"": ""Mixtral 8x7B Instruct"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mixtral-8x7b-instruct""}, {""score"": 0.8426, ""name"": ""Mixtral 8x22B Instruct"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-8x22b-instruct""}, {""score"": 0.7991, ""name"": ""Ministral 3 3B"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""ministral-3-3b""}, {""score"": 0.7991, ""name"": ""Ministral 3 8B"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""ministral-3-8b""}]",False
AIT-2024-05-007-E01,AIT-2024-05-007,2024,May,5,51,1,Suno v3.5,model,model-family or model-context clue,Suno,music,Suno AI releases an updated music creation model Suno v3.5 .,False,AI Timeline _data/timeline.yml,exact_or_near_exact,0.9889,music-instrumental:2f4c8108-bcaa-49fd-a1fb-306b928f787d,Suno V5.5,,Suno,music-instrumental,,,"[{""score"": 0.9889, ""name"": ""Suno V5.5"", ""creator"": ""Suno"", ""modality"": ""music-instrumental"", ""slug"": """"}, {""score"": 0.9889, ""name"": ""Suno V4.5"", ""creator"": ""Suno"", ""modality"": ""music-instrumental"", ""slug"": """"}, {""score"": 0.9889, ""name"": ""Suno V5.5"", ""creator"": ""Suno"", ""modality"": ""music-with-vocals"", ""slug"": """"}, {""score"": 0.9889, ""name"": ""Suno V4.5"", ""creator"": ""Suno"", ""modality"": ""music-with-vocals"", ""slug"": """"}, {""score"": 0.975, ""name"": ""Suno V5"", ""creator"": ""Suno"", ""modality"": ""music-instrumental"", ""slug"": """"}]",False
AIT-2024-05-008-E01,AIT-2024-05-008,2024,May,5,52,1,Codestral,model,model-family or model-context clue,Mistral,language,Mistral AI releases a new language model designed for coding Codestral in size 22B.,False,AI Timeline _data/timeline.yml,high,0.9171,language:09f43999-b67b-4c1b-b050-44df41ed7e62,Devstral 2,devstral-2,Mistral,language,2025-12-09,https://artificialanalysis.ai/models/devstral-2,"[{""score"": 0.9171, ""name"": ""Devstral 2"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-2""}, {""score"": 0.81, ""name"": ""Devstral Medium"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-medium""}, {""score"": 0.7933, ""name"": ""Mistral Small (Sep '24)"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-small""}, {""score"": 0.7933, ""name"": ""Mistral Small (Feb '24)"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-small-2402""}, {""score"": 0.7917, ""name"": ""Devstral Small 2"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-small-2""}]",False
AIT-2024-06-001-E01,AIT-2024-06-001,2024,June,6,53,1,Stable Diffusion 3,model,model-family or model-context clue,Stability AI,text-to-image,Stability AI releases its updated image creation model Stable Diffusion 3 in a medium version in size 2B parameters.,False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,text-to-image:b0f2192b-678c-405d-94f8-4525064713eb,Stable Diffusion 3.5 Large,stable-diffusion-3-5-large,Stability.ai,text-to-image,2024-10,https://artificialanalysis.ai/models/stable-diffusion-3-5-large,"[{""score"": 1.0, ""name"": ""Stable Diffusion 3.5 Large"", ""creator"": ""Stability.ai"", ""modality"": ""text-to-image"", ""slug"": ""stable-diffusion-3-5-large""}, {""score"": 1.0, ""name"": ""Stable Diffusion 3 Large"", ""creator"": ""Stability.ai"", ""modality"": ""text-to-image"", ""slug"": ""stable-diffusion-3-large""}, {""score"": 1.0, ""name"": ""Stable Diffusion 3.5 Large Turbo"", ""creator"": ""Stability.ai"", ""modality"": ""text-to-image"", ""slug"": ""stable-diffusion-3-5-large-turbo""}, {""score"": 1.0, ""name"": ""Stable Diffusion 3.5 Medium"", ""creator"": ""Stability.ai"", ""modality"": ""text-to-image"", ""slug"": ""stable-diffusion-3-5-medium""}, {""score"": 1.0, ""name"": ""Stable Diffusion 3 Medium"", ""creator"": ""Stability.ai"", ""modality"": ""text-to-image"", ""slug"": ""stable-diffusion-3-medium""}]",False
AIT-2024-06-003-E01,AIT-2024-06-003,2024,June,6,55,1,DeepSeekCoderV2,model,model-family or model-context clue,DeepSeek,language,"DeepSeekAI publishes the DeepSeekCoderV2 open source language model which presents similar coding capabilities to models such as GPT-4, Claude 3 Opus and more.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:8f0a75d6-8d00-4c2e-bcd4-8e88a570a93c,DeepSeek-Coder-V2,deepseek-coder-v2,DeepSeek,language,2024-06-17,https://artificialanalysis.ai/models/deepseek-coder-v2,"[{""score"": 1.0, ""name"": ""DeepSeek-Coder-V2"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-coder-v2""}, {""score"": 0.8861, ""name"": ""DeepSeek-V2.5"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v2-5-sep-2024""}, {""score"": 0.8708, ""name"": ""DeepSeek Coder V2 Lite Instruct"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-coder-v2-lite""}, {""score"": 0.8443, ""name"": ""DeepSeek V3 (Dec '24)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3""}, {""score"": 0.8355, ""name"": ""DeepSeek V3 0324"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-0324""}]",False
AIT-2024-06-004-E01,AIT-2024-06-004,2024,June,6,56,1,Runway,model,model-family or model-context clue,Runway,text-to-video,"Runway introduces Gen3 Alpha , a new AI model for video generation.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,text-to-video:440843ac-4961-4eef-a504-158724c11fee,Runway Gen-4.5,runway-gen-4-5,Runway,text-to-video,2025-12,https://artificialanalysis.ai/models/runway-gen-4-5,"[{""score"": 1.0, ""name"": ""Runway Gen-4.5"", ""creator"": ""Runway"", ""modality"": ""text-to-video"", ""slug"": ""runway-gen-4-5""}, {""score"": 1.0, ""name"": ""Runway Gen 3 Alpha"", ""creator"": ""Runway"", ""modality"": ""text-to-video"", ""slug"": ""runway-gen-3-alpha""}, {""score"": 0.98, ""name"": ""Runway Gen-4 Image"", ""creator"": ""Runway"", ""modality"": ""text-to-image"", ""slug"": ""runway-gen-4-image""}, {""score"": 0.98, ""name"": ""Runway Gen-4.5"", ""creator"": ""Runway"", ""modality"": ""image-to-video"", ""slug"": ""runway-gen-4-5""}, {""score"": 0.98, ""name"": ""Runway Gen 4"", ""creator"": ""Runway"", ""modality"": ""image-to-video"", ""slug"": ""runway-gen-4""}]",False
AIT-2024-06-004-E02,AIT-2024-06-004,2024,June,6,56,2,Gen3 Alpha,model,model-family or model-context clue,Runway,text-to-video,"Runway introduces Gen3 Alpha , a new AI model for video generation.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,text-to-video:43b09fe3-a4a8-4bda-9244-da05949c9d65,Runway Gen 3 Alpha,runway-gen-3-alpha,Runway,text-to-video,2024-06,https://artificialanalysis.ai/models/runway-gen-3-alpha,"[{""score"": 1.0, ""name"": ""Runway Gen 3 Alpha"", ""creator"": ""Runway"", ""modality"": ""text-to-video"", ""slug"": ""runway-gen-3-alpha""}, {""score"": 1.0, ""name"": ""Runway Gen 3 Alpha"", ""creator"": ""Runway"", ""modality"": ""image-to-video"", ""slug"": ""runway-gen-3-alpha""}, {""score"": 0.8893, ""name"": ""Runway Gen 3 Alpha Turbo"", ""creator"": ""Runway"", ""modality"": ""image-to-video"", ""slug"": ""runway-gen-3-alpha-turbo""}, {""score"": 0.8186, ""name"": ""Runway Gen 4"", ""creator"": ""Runway"", ""modality"": ""image-to-video"", ""slug"": ""runway-gen-4""}, {""score"": 0.8097, ""name"": ""Runway Gen-4.5"", ""creator"": ""Runway"", ""modality"": ""text-to-video"", ""slug"": ""runway-gen-4-5""}]",False
AIT-2024-06-005-E01,AIT-2024-06-005,2024,June,6,57,1,Claude Sonnet 3.5,model,model-family or model-context clue,Anthropic,language,"Anthropic releases the Claude Sonnet 3.5 model, which presents better capabilities than other models with low resource usage.",True,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:0a603978-03b9-4f47-a273-2f7fd969be85,Claude 3.5 Sonnet (Oct '24),claude-35-sonnet,Anthropic,language,2024-10-22,https://artificialanalysis.ai/models/claude-35-sonnet,"[{""score"": 1.0, ""name"": ""Claude 3.5 Sonnet (Oct '24)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-35-sonnet""}, {""score"": 1.0, ""name"": ""Claude 3.5 Sonnet (June '24)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-35-sonnet-june-24""}, {""score"": 1.0, ""name"": ""Claude 4.5 Sonnet (Reasoning)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-4-5-sonnet-thinking""}, {""score"": 1.0, ""name"": ""Claude 4.5 Sonnet (Non-reasoning)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-4-5-sonnet""}, {""score"": 1.0, ""name"": ""Claude 3.7 Sonnet (Reasoning)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-3-7-sonnet-thinking""}]",False
AIT-2024-06-006-E01,AIT-2024-06-006,2024,June,6,58,1,Florence 2,model,model-family or model-context clue,Microsoft,language,Microsoft releases in open source a series of image recognition models called Florence 2 .,False,AI Timeline _data/timeline.yml,low,0.7429,text-to-speech:c8b0b07c-26a7-444c-a8ff-c412a3d433b7,MAI-Voice-1,mai-voice-1,Microsoft,text-to-speech,,https://artificialanalysis.ai/models/mai-voice-1,"[{""score"": 0.7429, ""name"": ""MAI-Voice-1"", ""creator"": ""Microsoft"", ""modality"": ""text-to-speech"", ""slug"": ""mai-voice-1""}, {""score"": 0.7267, ""name"": ""Azure HD 2.5"", ""creator"": ""Microsoft"", ""modality"": ""text-to-speech"", ""slug"": ""azure-hd-2-5""}, {""score"": 0.7267, ""name"": ""Azure Neural"", ""creator"": ""Microsoft"", ""modality"": ""text-to-speech"", ""slug"": ""azure-neural""}, {""score"": 0.7267, ""name"": ""VibeVoice 7B"", ""creator"": ""Microsoft"", ""modality"": ""text-to-speech"", ""slug"": ""vibe-voice-7b""}, {""score"": 0.7122, ""name"": ""MAI-Transcribe-1"", ""creator"": ""Microsoft"", ""modality"": ""speech-to-text"", ""slug"": """"}]",True
AIT-2024-06-007-E01,AIT-2024-06-007,2024,June,6,59,1,Gemma 2,model,model-family or model-context clue,Google,language,"Google announces Gemma 2 open source language models with 9B and 27B parameter sizes. Also, the company opens the context window capabilities to developers for up to 2 million tokens.",False,AI Timeline _data/timeline.yml,high,0.935,speech-to-text:3a525d2a-dabf-494c-bc60-9c4bf6924207,"Gemma 4 12B, Google",,Google,speech-to-text,,,"[{""score"": 0.935, ""name"": ""Gemma 4 12B, Google"", ""creator"": ""Google"", ""modality"": ""speech-to-text"", ""slug"": """"}, {""score"": 0.9085, ""name"": ""Gemma 3 270M"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemma-3-270m""}, {""score"": 0.8378, ""name"": ""Gemma 4 12B (Non-reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemma-4-12b-non-reasoning""}, {""score"": 0.8378, ""name"": ""Gemma 4 E2B (Reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemma-4-e2b""}, {""score"": 0.8378, ""name"": ""Gemma 4 12B (Reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemma-4-12b""}]",False
AIT-2024-07-001-E01,AIT-2024-07-001,2024,July,7,60,1,GPT-4o mini,model,model-family or model-context clue,OpenAI,language,OpenAI has released a miniaturized model called GPT-4o mini that presents high capabilities at a low cost,False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:b5c1c91a-7474-4409-9a9c-9c2ac45d9eb6,GPT-4o mini,gpt-4o-mini,OpenAI,language,2024-07-18,https://artificialanalysis.ai/models/gpt-4o-mini,"[{""score"": 1.0, ""name"": ""GPT-4o mini"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-4o-mini""}, {""score"": 0.98, ""name"": ""GPT-4o (Aug '24)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-4o-2024-08-06""}, {""score"": 0.98, ""name"": ""GPT-4o (May '24)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-4o-2024-05-13""}, {""score"": 0.98, ""name"": ""GPT-4o (Nov '24)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-4o""}, {""score"": 0.98, ""name"": ""GPT-4o mini Realtime (Dec '24)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-4o-mini-realtime-dec-2024""}]",False
AIT-2024-07-002-E01,AIT-2024-07-002,2024,July,7,61,1,llama 3.1 model,model,model-family or model-context clue,Meta,language,"Meta releases as open source the llama 3.1 model in sizes 8B, 70B and 405B. The large model features the same capabilities as the best closed source models",True,AI Timeline _data/timeline.yml,exact_or_near_exact,0.98,language:45c87531-2d57-48e0-8012-202cd636189e,Llama 3.1 Instruct 405B,llama-3-1-instruct-405b,Meta,language,2024-07-23,https://artificialanalysis.ai/models/llama-3-1-instruct-405b,"[{""score"": 0.98, ""name"": ""Llama 3.1 Instruct 405B"", ""creator"": ""Meta"", ""modality"": ""language"", ""slug"": ""llama-3-1-instruct-405b""}, {""score"": 0.98, ""name"": ""Llama 3.1 Instruct 70B"", ""creator"": ""Meta"", ""modality"": ""language"", ""slug"": ""llama-3-1-instruct-70b""}, {""score"": 0.98, ""name"": ""Llama 3.1 Instruct 8B"", ""creator"": ""Meta"", ""modality"": ""language"", ""slug"": ""llama-3-1-instruct-8b""}, {""score"": 0.92, ""name"": ""Llama 3.1 Nemotron Instruct 70B"", ""creator"": ""NVIDIA"", ""modality"": ""language"", ""slug"": ""llama-3-1-nemotron-instruct-70b""}, {""score"": 0.92, ""name"": ""Llama 3.1 Nemotron Ultra 253B v1 (Reasoning)"", ""creator"": ""NVIDIA"", ""modality"": ""language"", ""slug"": ""llama-3-1-nemotron-ultra-253b-v1-reasoning""}]",False
AIT-2024-07-003-E01,AIT-2024-07-003,2024,July,7,62,1,Codestral Mamba,model,model-family or model-context clue,Mistral,language,"mistral ai releases three new models: Codestral Mamba , Mistral NeMo and Mathstral designed for mathematics",False,AI Timeline _data/timeline.yml,medium,0.8507,language:7a7b52f6-fdef-4dae-9203-58c710ccc81d,Mistral Saba,mistral-saba,Mistral,language,2025-02-17,https://artificialanalysis.ai/models/mistral-saba,"[{""score"": 0.8507, ""name"": ""Mistral Saba"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-saba""}, {""score"": 0.8426, ""name"": ""Devstral Medium"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-medium""}, {""score"": 0.8405, ""name"": ""Devstral 2"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-2""}, {""score"": 0.8292, ""name"": ""Devstral Small (May '25)"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-small-2505""}, {""score"": 0.826, ""name"": ""Devstral Small 2"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-small-2""}]",True
AIT-2024-07-003-E02,AIT-2024-07-003,2024,July,7,62,2,Mistral NeMo,model,model-family or model-context clue,Mistral,language,"mistral ai releases three new models: Codestral Mamba , Mistral NeMo and Mathstral designed for mathematics",False,AI Timeline _data/timeline.yml,high,0.9171,language:1f05af98-1ec6-4506-a0b8-57a8c9b63878,Mistral Medium,mistral-medium,Mistral,language,2023-12-11,https://artificialanalysis.ai/models/mistral-medium,"[{""score"": 0.9171, ""name"": ""Mistral Medium"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-medium""}, {""score"": 0.8782, ""name"": ""Mistral Medium 3"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-medium-3""}, {""score"": 0.86, ""name"": ""Mistral Saba"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-saba""}, {""score"": 0.8507, ""name"": ""Mistral Large 3"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-large-3""}, {""score"": 0.8507, ""name"": ""Mistral Small 3"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-small-3""}]",False
AIT-2024-07-003-E03,AIT-2024-07-003,2024,July,7,62,3,Mathstral,model,model-family or model-context clue,Mistral,language,"mistral ai releases three new models: Codestral Mamba , Mistral NeMo and Mathstral designed for mathematics",False,AI Timeline _data/timeline.yml,medium,0.8168,language:7a7b52f6-fdef-4dae-9203-58c710ccc81d,Mistral Saba,mistral-saba,Mistral,language,2025-02-17,https://artificialanalysis.ai/models/mistral-saba,"[{""score"": 0.8168, ""name"": ""Mistral Saba"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-saba""}, {""score"": 0.8029, ""name"": ""Devstral 2"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""devstral-2""}, {""score"": 0.7933, ""name"": ""Mistral Small (Sep '24)"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-small""}, {""score"": 0.7933, ""name"": ""Mistral Small (Feb '24)"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-small-2402""}, {""score"": 0.7779, ""name"": ""Ministral 3 3B"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""ministral-3-3b""}]",True
AIT-2024-07-004-E01,AIT-2024-07-004,2024,July,7,63,1,AlphaProof,model,model-family or model-context clue,Google,language,"Google DeepMind has unveiled two new AI systems that won silver medals at this year's International Mathematical Olympiad (IMO), AlphaProof and AlphaGeometry 2 .",True,AI Timeline _data/timeline.yml,low,0.6886,music-instrumental:82bc3b6a-ff83-416d-b32f-7bd6824ff376,Lyria 3 Pro,,Google,music-instrumental,,,"[{""score"": 0.6886, ""name"": ""Lyria 3 Pro"", ""creator"": ""Google"", ""modality"": ""music-instrumental"", ""slug"": """"}, {""score"": 0.6886, ""name"": ""Lyria 3 Pro"", ""creator"": ""Google"", ""modality"": ""music-with-vocals"", ""slug"": """"}, {""score"": 0.685, ""name"": ""Standard"", ""creator"": ""Google"", ""modality"": ""text-to-speech"", ""slug"": ""standard""}, {""score"": 0.66, ""name"": ""PALM-2"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""palm-2""}, {""score"": 0.6406, ""name"": ""Neural2"", ""creator"": ""Google"", ""modality"": ""text-to-speech"", ""slug"": ""neural2""}]",True
