final_event_id,release_date,release_year,release_month,release_quarter,trend_month,event_name,Unnamed: 7,true_model_creator,creator_country,creator_type,model_names,company,搜索代码1,搜索代码2,company_id,relationship_old,industry,industry_2,size_log_assets,bm_ratio,volatility,momentum,car_pre,car_1,car_2,car_3,car_5,car_10,car_15,car_20,"FF3异常收益[-10,-2]",ff3_car_1,ff3_car_2,ff3_car_3,ff3_car_5,ff3_car_10,ff3_car_15,ff3_car_20,"媒体态度均值(2,2)",媒体态度标准差,"媒体态度均值(3,3)","媒体态度均值(5,5)","媒体态度均值(10,10)","媒体态度均值(15,15)","媒体态度均值(20,20)",填充代表性 AA 能力指标的模型,合并事件包含的原始模型行数量,合并规则,模型家族名称,模型变体信息,model_modality,该事件包含的所有模态,是否跨模态发布,是否为模型家族或多模型事件,是否包含多模态模型,是否包含推理模型,是否包含代码模型,是否包含图像、视频等媒体生成模型,is_open_weight,is_chinese_model,candidate_tier,对美股 AI 相关公司的潜在相关性,潜在美股暴露类型，用于后续公司-事件关系映射,显而易见的潜在美股暴露 ticker,是否仍需构造公司,是否可进入 LLM 能力机制样本,是否可进入 media 模型能力补充样本,代表模型在 Artificial Analysis 中的名称,代表模型在 Artificial Analysis 中的发布者名称,模型来自 AA LLM 表还是 AA media 表,模型选择规则说明,该事件中所有匹配到的 AA 模型 ID,该事件中所有匹配到的 AA 模型名称,aa_intelligence_index,relationship_notes,upstream_hardware,upstream_cloud,downstream_integrator,downstream_deployer,downstream_enabler,competitor,is_investor,is_owner,relationship_confidence,relationship_justification
FMR-0001,2024/4/18,2024,24-Apr,2024Q2,17,LLaMA 3,Meta-Llama-3-8B model card,Meta,United States,listed_us_company,LLaMA 3,Zebra Technologies（美国）,Zebra Technologies（美国）45400,Zebra Technologies（美国）2024Q2,ZBRA,,信息技术,技术硬件、存储和外围设备,6.95,0.22,0.4222373215462468,-0.009490492,0.028745343,-0.009095819,-0.014171773,-0.010821849,-0.022975711,0.070870757,0.082658356,0.093386937,0.054129333,-0.058924773,-0.053164335,-0.05863608,-0.080574371,0.050099742,0.062221173,0.091223173,0.1005636817745624,0.3457705588519821,0.1003324515999309,0.112317135406507,0.0853794315321879,0.0831696991201328,0.0876426256802534,LLaMA 3,1,single_model_event,Llama,3,text_llm,text_llm,0,1,0,0,0,0,1,0,Tier 2,high,publisher,META,0,1,0,Llama 3 Instruct 70B,Meta,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,aa83359a-d804-4f0b-b5bf-dc637711c26f,Llama 3 Instruct 70B,8.9,No identified relationship,0,0,0,1,0,0,0,0,M,AI deployed in supply chain/warehouse automation; core business is enterprise tracking
FMR-0001,2024/4/18,2024,24-Apr,2024Q2,17,LLaMA 3,Meta-Llama-3-8B model card,Meta,United States,listed_us_company,LLaMA 3,NICE Systems（以色列）,NICE Systems（以色列）45400,NICE Systems（以色列）2024Q2,NICE,,信息技术,软件,6.82,0.26,0.3303001670223094,0.1228433077899486,-0.030187336,0.014095279,0.012551845,0.030399689,0.017061814,-0.061408192,-0.125585393,-0.165461551,-0.037816675,0.018753044,0.014320476,0.033761492,0.022968128,-0.064134891,-0.141825282,-0.176763429,0.1005636817745624,0.3457705588519821,0.1003324515999309,0.112317135406507,0.0853794315321879,0.0831696991201328,0.0876426256802534,LLaMA 3,1,single_model_event,Llama,3,text_llm,text_llm,0,1,0,0,0,0,1,0,Tier 2,high,publisher,META,0,1,0,Llama 3 Instruct 70B,Meta,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,aa83359a-d804-4f0b-b5bf-dc637711c26f,Llama 3 Instruct 70B,8.9,business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (Customer service automation software; CXone AI platform integrates conversationa); No identified relationship,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
FMR-0001,2024/4/18,2024,24-Apr,2024Q2,17,LLaMA 3,Meta-Llama-3-8B model card,Meta,United States,listed_us_company,LLaMA 3,Amplifon（意大利）,Amplifon（意大利）45400,Amplifon（意大利）2024Q2,AMP IM,,医疗保健,医疗保健设备,4.36,0.21,0.2944354475831498,0.0633590345289976,-0.064213642,0.007756345,0.011116653,0.002374216,-0.030791384,-0.090342464,-0.077767166,-0.0885815,-0.063560705,7.40949e-05,0.001916042,-0.007278534,-0.040061251,-0.095571441,-0.090153185,-0.093720409,0.1005636817745624,0.3457705588519821,0.1003324515999309,0.112317135406507,0.0853794315321879,0.0831696991201328,0.0876426256802534,LLaMA 3,1,single_model_event,Llama,3,text_llm,text_llm,0,1,0,0,0,0,1,0,Tier 2,high,publisher,META,0,1,0,Llama 3 Instruct 70B,Meta,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,aa83359a-d804-4f0b-b5bf-dc637711c26f,Llama 3 Instruct 70B,8.9,No identified relationship,0,0,0,1,0,0,0,0,L,AI for hearing aid fitting optimization; core is hearing solutions retail
FMR-0001,2024/4/18,2024,24-Apr,2024Q2,17,LLaMA 3,Meta-Llama-3-8B model card,Meta,United States,listed_us_company,LLaMA 3,Super Micro Computer（美国）,Super Micro Computer（美国）45400,Super Micro Computer（美国）2024Q2,SMCI,,信息技术,技术硬件、存储和外围设备,6.94,0.15,1.1397796048749382,9.478534031413613,0.091261377,-0.237536301,-0.134552361,-0.105205986,-0.158580183,-0.135254628,-0.391801408,-0.412554991,0.131942312,-0.258342948,-0.14261924,-0.118213664,-0.182787826,-0.114128741,-0.310625956,-0.353207426,0.1005636817745624,0.3457705588519821,0.1003324515999309,0.112317135406507,0.0853794315321879,0.0831696991201328,0.0876426256802534,LLaMA 3,1,single_model_event,Llama,3,text_llm,text_llm,0,1,0,0,0,0,1,0,Tier 2,high,publisher,META,0,1,0,Llama 3 Instruct 70B,Meta,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,aa83359a-d804-4f0b-b5bf-dc637711c26f,Llama 3 Instruct 70B,8.9,No identified relationship,1,0,0,0,0,0,0,0,H,GPU server systems and liquid cooling for AI data centers
FMR-0001,2024/4/18,2024,24-Apr,2024Q2,17,LLaMA 3,Meta-Llama-3-8B model card,Meta,United States,listed_us_company,LLaMA 3,Quantum Computing（美国）,Quantum Computing（美国）45400,Quantum Computing（美国）2024Q2,QUBT,,信息技术,软件,3.95,0.081856919,0.9277268001291858,0.0247933884297519,-0.114112604,-0.042045577,0.000369267,-0.038867935,-0.030591634,-0.16424471,-0.189922135,-0.204262,-0.114953501,-0.056251052,-0.012952781,-0.054367321,-0.046970066,-0.178167838,-0.219837142,-0.221057443,0.1005636817745624,0.3457705588519821,0.1003324515999309,0.112317135406507,0.0853794315321879,0.0831696991201328,0.0876426256802534,LLaMA 3,1,single_model_event,Llama,3,text_llm,text_llm,0,1,0,0,0,0,1,0,Tier 2,high,publisher,META,0,1,0,Llama 3 Instruct 70B,Meta,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,aa83359a-d804-4f0b-b5bf-dc637711c26f,Llama 3 Instruct 70B,8.9,No identified relationship,0,0,0,0,0,0,0,0,L,No meaningful LLM relationship — quantum-AI optimization marginal
FMR-0001,2024/4/18,2024,24-Apr,2024Q2,17,LLaMA 3,Meta-Llama-3-8B model card,Meta,United States,listed_us_company,LLaMA 3,Wix.com（以色列）,Wix.com（以色列）45400,Wix.com（以色列）2024Q2,WIX,,信息技术,软件,6.56,-0.008,0.3554028841844124,0.5518709388303831,-0.059207945,-0.000497566,-0.001535086,-0.011022026,-0.019866722,-0.107409382,-0.151282244,-0.152035025,-0.067016677,0.006310593,0.002607151,-0.005493074,-0.011974378,-0.108871167,-0.161434148,-0.160433085,0.1005636817745624,0.3457705588519821,0.1003324515999309,0.112317135406507,0.0853794315321879,0.0831696991201328,0.0876426256802534,LLaMA 3,1,single_model_event,Llama,3,text_llm,text_llm,0,1,0,0,0,0,1,0,Tier 2,high,publisher,META,0,1,0,Llama 3 Instruct 70B,Meta,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,aa83359a-d804-4f0b-b5bf-dc637711c26f,Llama 3 Instruct 70B,8.9,business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (Website builder/SaaS platform; Wix AI website builder leverages generative AI fo); No identified relationship,0,0,1,0,0,0,0,0,M,AI website builder; AI text/image generation
FMR-0001,2024/4/18,2024,24-Apr,2024Q2,17,LLaMA 3,Meta-Llama-3-8B model card,Meta,United States,listed_us_company,LLaMA 3,The Trade Desk（美国）,The Trade Desk（美国）45400,The Trade Desk（美国）2024Q2,TTD,,信息技术,软件,7.17,0.061,0.5610231293892992,0.3390873354982053,-0.007742213,-0.038877485,-0.02310066,-0.069090678,-0.050926324,0.00695256,0.024746987,-0.015582073,-0.004159729,-0.058217201,-0.039946685,-0.089098559,-0.073248981,-0.007319853,-0.001882343,-0.028979413,0.1005636817745624,0.3457705588519821,0.1003324515999309,0.112317135406507,0.0853794315321879,0.0831696991201328,0.0876426256802534,LLaMA 3,1,single_model_event,Llama,3,text_llm,text_llm,0,1,0,0,0,0,1,0,Tier 2,high,publisher,META,0,1,0,Llama 3 Instruct 70B,Meta,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,aa83359a-d804-4f0b-b5bf-dc637711c26f,Llama 3 Instruct 70B,8.9,"[NARROWED] business_downstream changed 1→0: Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/inf; business_downstream=1 (Programmatic advertising/demand-side platform; AI-driven bidding, positioned to ); No identified relationship",0,0,1,0,0,0,0,0,M,Kokai AI-powered ad bidding
FMR-0001,2024/4/18,2024,24-Apr,2024Q2,17,LLaMA 3,Meta-Llama-3-8B model card,Meta,United States,listed_us_company,LLaMA 3,C3.ai（美国）,C3.ai（美国）45400,C3.ai（美国）2024Q2,AI,,信息技术,软件,2.400618833,0.211700433,0.7850311232774075,0.3436632747456059,-0.10033984,0.063620744,0.055825935,0.019438953,0.052730942,0.018861169,0.067796296,0.047582968,-0.089136486,0.001083847,0.001248599,-0.045346638,-0.019449609,-0.027667486,-0.019448405,0.003498295,0.1005636817745624,0.3457705588519821,0.1003324515999309,0.112317135406507,0.0853794315321879,0.0831696991201328,0.0876426256802534,LLaMA 3,1,single_model_event,Llama,3,text_llm,text_llm,0,1,0,0,0,0,1,0,Tier 2,high,publisher,META,0,1,0,Llama 3 Instruct 70B,Meta,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,aa83359a-d804-4f0b-b5bf-dc637711c26f,Llama 3 Instruct 70B,8.9,business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (Enterprise AI software firm; provides AI application platform directly leveragin); No identified relationship,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,三星电子,三星电子45426,三星电子2024-Q2,005930 KS,,信息技术,半导体和半导体设备,8.324,0.659,0.2189938526783787,0.2857142857142858,0.006497392,-0.01115651,-0.019426231,-0.019709124,-0.038823306,-0.016871121,-0.013511152,0.000345052,0.003335996,-0.012203383,-0.021993285,-0.020442932,-0.0381133,-0.013845988,-0.011820634,-0.002131339,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,No identified relationship,1,0,0,0,0,0,0,0,H,HBM/DRAM supplier and chip foundry for AI infrastructure
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,Alphabet（谷歌）,Alphabet（谷歌）45426,Alphabet（谷歌）2024-Q2,GOOGL,,通信服务,互联网服务和基础设施,9.74,0.167,0.2649053547357343,0.4487921374115917,-0.022631115,-0.004283348,0.007114864,0.014795021,-0.001485702,-0.019391057,-0.048725371,0.005456687,-0.02116211,-0.004101604,0.007180047,0.016183984,0.001126685,-0.022607187,-0.056531122,0.000260969,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,"[NARROWED] business_downstream changed 1→0: Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/inf; business_downstream=1 (Google Cloud AI services, Google Workspace AI features, search AI — positioned a); owner=1 (high)",0,1,0,0,0,0,0,1,H,Alphabet is Google's listed parent; R2:GCP cloud infrastructure even as owner (adjudicated)
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,美光科技,美光科技45426,美光科技2024-Q2,MU,,信息技术,半导体和半导体设备,6.618,0.568,0.4285423470927179,0.9562509979243172,0.012244832,0.015796251,0.017707388,-0.007542428,-0.008334726,0.02663402,0.02637475,-0.006582064,0.009563245,0.01599727,0.018014878,-0.008731945,-0.011331471,0.027732103,0.035625017,0.001142602,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,No identified relationship,1,0,0,0,0,0,0,0,H,HBM and DRAM memory for AI training/inference
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,AMD,AMD45426,AMD2024-Q2,AMD,,信息技术,半导体和半导体设备,7.78,0.221,0.4994098981165534,0.7796185286103543,-0.03219221,0.010931931,0.035560774,0.044329593,0.017558844,0.029726232,-0.008373838,0.000401928,-0.038196343,0.013231249,0.037729504,0.046337905,0.01699956,0.015619056,-0.005012206,0.011589463,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,No identified relationship,1,0,0,0,0,0,0,0,H,MI-series AI accelerators and EPYC CPUs for AI training/inference
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,SK海力士,SK海力士45426,SK海力士2024-Q2,000660 KS,,信息技术,半导体和半导体设备,6.51,0.56,0.365311388959899,1.0985442329227322,0.007846994,0.02500934,0.054364205,0.049436417,0.064772386,0.110693209,0.086498796,0.058750232,0.00021707,0.02598898,0.052957746,0.04882584,0.063589859,0.107038657,0.095087577,0.062252257,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,No identified relationship,1,0,0,0,0,0,0,0,H,HBM memory supplier for AI training/inference infrastructure
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,阿里巴巴,阿里巴巴45426,阿里巴巴2024-Q2,BABA,,非必需消费品,互联网零售,7.87,0.55,0.3222634832229704,-0.245973333,-0.000197469,-0.018702368,0.028339785,0.045489821,0.054742138,0.042899787,0.040294485,0.030065271,-0.001040762,-0.018122092,0.028491831,0.044846516,0.053122687,0.044100208,0.045978892,0.035259283,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,"[NARROWED] business_downstream changed 1→0: Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/inf; business_downstream=1 (Alibaba Cloud AI, e-commerce AI features — positioned as both competitor (Qwen) ); competitor=1 (high)",0,1,0,0,0,1,0,0,H,Alibaba Cloud hosts AI workloads; Qwen competes
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,台积电,台积电45426,台积电2024-Q2,TSM,,信息技术,半导体和半导体设备,8.592,0.274,0.3420258255976461,0.6344036697247708,0.00905128,0.005326049,-0.015372578,-0.024128851,-0.001884707,0.025226512,-0.004605413,0.005453918,0.01128278,0.005759034,-0.015147964,-0.021622556,0.002605516,0.018935445,-0.017934898,-0.002956934,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,business_upstream=1 by researcher convention (TSMC is universal upstream); upstream=1 (medium),1,0,0,0,0,0,0,0,H,Fabricates AI chips for NVIDIA/AMD and other AI silicon designers
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,特斯拉,特斯拉45426,特斯拉2024-Q2,TSLA,,非必需消费品,汽车制造,9.066,0.0734,0.4389958505495123,-0.075405405,-0.075139981,0.023197927,0.034815852,0.052002667,0.014901799,0.011095836,0.108908132,0.282183853,-0.064066991,0.02071773,0.032225262,0.052745805,0.021787855,0.021343822,0.08619326,0.255737174,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,No identified relationship,0,0,0,1,0,0,0,0,H,FSD uses AI; core is automotive/energy
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,苹果,苹果45426,苹果2024-Q2,AAPL,,信息技术,技术硬件、存储和外围设备,10.214,0.0227,0.198182539390682,0.068639912838206,-0.015958167,0.021384641,0.025045911,0.024668564,0.021119154,0.014336071,0.104923855,0.13575843,-0.010624222,0.020548871,0.024085341,0.025933374,0.025630116,0.016056957,0.09061407,0.121833181,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,"[NARROWED] business_downstream changed 1→0: Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/inf; business_downstream=1 (Apple Intelligence, Siri, on-device AI features — positioned as both competitor ); No identified relationship",0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,博通,博通45426,博通2024-Q2,AVGO,,信息技术,半导体和半导体设备,2.83,0.04,0.379088950699243,1.169652945924132,-0.000303292,0.036684263,0.024417228,0.00909354,-0.001352335,0.017030718,-0.044376162,-0.040424153,-0.002072113,0.038074441,0.02562671,0.011485913,0.000853648,0.00648934,-0.050073462,-0.039482731,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,upstream=1 (medium),1,0,0,0,0,0,0,0,H,Custom AI accelerators (e.g. Google TPU) and data center networking
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,思科,思科45426,思科2024-Q2,CSCO,,信息技术,通信设备,7.695,0.204,0.1558729176215891,-0.040561931,0.014878641,0.02628202,0.002241595,-0.000803406,-0.001290288,-0.015478043,-0.028336857,-0.022625008,0.012960225,0.026297973,0.002359229,-0.001977391,-0.003859417,-0.013547105,-0.020519605,-0.016676435,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,"[NARROWED] business_downstream changed 1→0: Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/inf; business_downstream=1 (Networking/IT infrastructure firm; AI networking, positioned to supply and deplo); No identified relationship",0,0,0,1,0,0,0,0,M,AI-powered networking and security products; core business is networking equipment
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,腾讯控股,腾讯控股45426,腾讯控股2024-Q2,700 HK,,通信服务,互联网服务和基础设施,8.177,0.32,0.3644215399013972,-0.15270936,-0.016491925,0.020233583,0.041274498,0.024961096,0.010071391,0.011363671,-0.0100785,-0.006230217,-0.017402523,0.021762783,0.042858617,0.026692466,0.01196547,0.007569569,-0.000531567,0.005338067,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,"[NARROWED] business_downstream changed 1→0: Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/inf; business_downstream=1 (Tencent Cloud AI, WeChat AI features — positioned as both competitor (Hunyuan) a); competitor=1 (high)",0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,英伟达,英伟达45426,英伟达2024-Q2,NVDA,,信息技术,半导体和半导体设备,7.077,0.0334,0.4473793016328291,2.29559043348281,-0.064321451,-0.011627421,-0.013291805,-0.042144912,-0.077718872,0.015209627,0.07392023,0.089840745,-0.063996868,-0.009443809,-0.011561631,-0.036423059,-0.070012579,-0.004702517,0.052085121,0.081612721,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,business_upstream=1 by researcher convention (Nvidia is universal upstream); upstream=1 (medium),1,0,0,0,0,0,0,0,H,GPU supplier for AI training/inference; dominant AI accelerator provider
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,亚马逊,亚马逊45426,亚马逊2024-Q2,AMZN,,非必需消费品,互联网零售,9.675,0.128,0.236593054194391,0.8157252950931615,-0.030735659,-0.040542605,-0.051122596,-0.049030618,-0.066162167,-0.108015311,-0.072729171,-0.11374488,-0.027930729,-0.04039891,-0.051160894,-0.046892186,-0.061850318,-0.112334757,-0.08572586,-0.122994014,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,"[NARROWED] business_downstream changed 1→0: Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/inf; business_downstream=1 (AWS AI/ML services, Amazon.com AI features, Alexa — positioned as both competito); competitor=1 (high)",0,1,0,0,0,1,0,0,H,AWS hosts AI workloads; Titan/Nova competes
FMR-0002,2024/5/14,2024,24-May,2024Q2,18,Imagen 3,"New generative media models and tools, built with and for creators",Google,United States,listed_us_company,Imagen 3,Palantir,Palantir45426,Palantir2024-Q2,PLTR,,信息技术,软件,3.62,0.094,0.6806893295722114,1.573212258796822,-0.165671259,0.002189519,0.003676715,0.002737065,-0.064399186,-0.210355353,-0.194349256,-0.170768262,-0.142240696,-0.002679776,-0.001501762,0.005266577,-0.048568248,-0.192064133,-0.245968421,-0.227981017,,0.2458516076365067,,,,0.10486884891159,0.1632635292179625,Imagen 3,1,single_model_event,Imagen,3,image_generation,image_generation,0,1,1,0,0,1,0,0,Tier 2,high,publisher,GOOGL,0,0,1,Imagen 3 (v002),Google,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,fdca46eb-4014-45f5-b0aa-db73ee85deb1,Imagen 3 (v002),,business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (Data analytics/AI platform; AIP (Artificial Intelligence Platform) integrates LL); No identified relationship,0,0,1,0,0,0,0,0,H,AIP platform directly integrates LLMs
