ticker,company,creator,r1_upstream_hardware,r1_upstream_hardware_conf,r2_upstream_cloud,r2_upstream_cloud_conf,r3_downstream_integrator,r3_downstream_integrator_conf,r4_downstream_deployer,r4_downstream_deployer_conf,r5_downstream_enabler,r5_downstream_enabler_conf,r6_competitor,r6_competitor_conf,f2_is_owner,f2_is_owner_conf,f1_is_investor,f1_is_investor_conf,justification,coder,coded_at
AAPL,Apple Inc.,KlingAI,0,,0,,0,,1,M,0,,1,M,0,,0,,R6:Apple Intelligence and Apple foundation models compete in consumer AI; R4:Apple Intelligence and on-device AI augment a hardware and services business,B,2026-07-27
AAPL,Apple Inc.,Vidu,0,,0,,0,,1,M,0,,1,M,0,,0,,R6:Apple Intelligence and Apple foundation models compete in consumer AI; R4:Apple Intelligence and on-device AI augment a hardware and services business,B,2026-07-27
AAPL,Apple Inc.,ElevenLabs,0,,0,,0,,1,M,0,,1,M,0,,0,,R6:Apple Intelligence and Apple foundation models compete in consumer AI; R4:Apple Intelligence and on-device AI augment a hardware and services business,B,2026-07-27
AAPL,Apple Inc.,ByteDance Seed,0,,0,,0,,1,M,0,,1,M,0,,0,,R6:Apple Intelligence and Apple foundation models compete in consumer AI; R4:Apple Intelligence and on-device AI augment a hardware and services business,B,2026-07-27
AMAT,Applied Materials,OpenAI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Google,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Anthropic,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,DeepSeek,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Alibaba,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,xAI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Meta,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Mistral,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Microsoft,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Kimi,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Z AI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Amazon,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,MiniMax,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Stability.ai,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Midjourney,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Runway,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Black Forest Labs,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Suno,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Udio,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Kyutai,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Recraft,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,KlingAI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,Vidu,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,ElevenLabs,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
AMAT,Applied Materials,ByteDance Seed,1,M,0,,0,,0,,0,,0,,0,,0,,R1:semiconductor equipment enabling AI chip fabrication,B,2026-07-27
APP,AppLovin,OpenAI,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Google,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Anthropic,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,DeepSeek,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Alibaba,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,xAI,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Meta,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Mistral,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Microsoft,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Kimi,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Z AI,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Amazon,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,MiniMax,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Stability.ai,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Midjourney,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Runway,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Black Forest Labs,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Suno,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Udio,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Kyutai,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Recraft,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,KlingAI,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,Vidu,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,ElevenLabs,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
APP,AppLovin,ByteDance Seed,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI ad optimization is central to the platform,B,2026-07-27
ARM,Arm Holdings,OpenAI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Google,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Anthropic,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,DeepSeek,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Alibaba,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,xAI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Meta,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Mistral,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Microsoft,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Kimi,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Z AI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Amazon,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,MiniMax,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Stability.ai,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Midjourney,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Runway,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Black Forest Labs,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Suno,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Udio,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Kyutai,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Recraft,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,KlingAI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,Vidu,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,ElevenLabs,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ARM,Arm Holdings,ByteDance Seed,1,M,0,,0,,0,,0,,0,,0,,0,,R1:CPU and accelerator IP used across data-center and edge AI chips,B,2026-07-27
ASML,ASML Holding,OpenAI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Google,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Anthropic,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,DeepSeek,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Alibaba,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,xAI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Meta,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Mistral,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Microsoft,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Kimi,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Z AI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Amazon,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,MiniMax,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Stability.ai,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Midjourney,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Runway,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Black Forest Labs,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Suno,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Udio,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Kyutai,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Recraft,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,KlingAI,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,Vidu,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,ElevenLabs,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ASML,ASML Holding,ByteDance Seed,1,M,0,,0,,0,,0,,0,,0,,0,,R1:lithography equipment enabling advanced AI chip production,B,2026-07-27
ADSK,Autodesk,OpenAI,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Google,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Anthropic,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,DeepSeek,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Alibaba,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,xAI,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Meta,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Mistral,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Microsoft,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Kimi,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Z AI,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Amazon,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,MiniMax,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Stability.ai,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Midjourney,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Runway,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Black Forest Labs,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Suno,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Udio,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Kyutai,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Recraft,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,KlingAI,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,Vidu,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,ElevenLabs,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
ADSK,Autodesk,ByteDance Seed,0,,0,,1,M,0,,0,,0,,0,,0,,R3:AI design features are embedded in Autodesk software,B,2026-07-27
AVGO,Broadcom,OpenAI,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Google,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Anthropic,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,DeepSeek,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Alibaba,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,xAI,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Meta,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Mistral,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Microsoft,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Kimi,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Z AI,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Amazon,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,MiniMax,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Stability.ai,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Midjourney,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Runway,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Black Forest Labs,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Suno,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Udio,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Kyutai,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Recraft,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,KlingAI,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,Vidu,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,ElevenLabs,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
AVGO,Broadcom,ByteDance Seed,1,H,0,,0,,0,,0,,0,,0,,0,,R1:custom AI accelerators and data-center networking chips,B,2026-07-27
CDNS,Cadence Design Systems,OpenAI,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Google,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Anthropic,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,DeepSeek,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Alibaba,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,xAI,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Meta,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Mistral,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Microsoft,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Kimi,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Z AI,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Amazon,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,MiniMax,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Stability.ai,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Midjourney,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Runway,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Black Forest Labs,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Suno,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Udio,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Kyutai,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Recraft,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,KlingAI,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,Vidu,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,ElevenLabs,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CDNS,Cadence Design Systems,ByteDance Seed,0,,0,,1,H,0,,0,,0,,0,,0,,R3:AI-powered EDA tools are core design software inputs,B,2026-07-27
CTSH,Cognizant Technology Solutions Corporation,OpenAI,0,,0,,0,,0,,1,H,0,,0,,0,,"r5_downstream_enabler: Cognizant is an IT services and consulting firm that advises, builds, implements, and operates enterprise generative-AI solutions for clients",B,2026-07-27
CTSH,Cognizant Technology Solutions Corporation,Google,0,,0,,0,,0,,1,H,0,,0,,0,,"r5_downstream_enabler: Cognizant is an IT services and consulting firm that advises, builds, implements, and operates enterprise generative-AI solutions for clients",B,2026-07-27
CTSH,Cognizant Technology Solutions Corporation,Anthropic,0,,0,,0,,0,,1,H,0,,0,,0,,"r5_downstream_enabler: Cognizant is an IT services and consulting firm that advises, builds, implements, and operates enterprise generative-AI solutions for clients",B,2026-07-27
CTSH,Cognizant Technology Solutions Corporation,DeepSeek,0,,0,,0,,0,,1,H,0,,0,,0,,"r5_downstream_enabler: Cognizant is an IT services and consulting firm that advises, builds, implements, and operates enterprise generative-AI solutions for clients",B,2026-07-27
CTSH,Cognizant Technology Solutions Corporation,Alibaba,0,,0,,0,,0,,1,H,0,,0,,0,,"r5_downstream_enabler: Cognizant is an IT services and consulting firm that advises, builds, implements, and operates enterprise generative-AI solutions for clients",B,2026-07-27
CTSH,Cognizant Technology Solutions Corporation,xAI,0,,0,,0,,0,,1,H,0,,0,,0,,"r5_downstream_enabler: Cognizant is an IT services and consulting firm that advises, builds, implements, and operates enterprise generative-AI solutions for clients",B,2026-07-27
