ticker,company,creator,r1_upstream_hardware,r1_upstream_hardware_conf,r2_upstream_cloud,r2_upstream_cloud_conf,r3_downstream_integrator,r3_downstream_integrator_conf,r4_downstream_deployer,r4_downstream_deployer_conf,r5_downstream_enabler,r5_downstream_enabler_conf,r6_competitor,r6_competitor_conf,f2_is_owner,f2_is_owner_conf,f1_is_investor,f1_is_investor_conf,justification,coder,coded_at
ADI,Analog Devices,Stability.ai,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Midjourney,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Runway,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Black Forest Labs,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Suno,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Udio,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Kyutai,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Recraft,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,KlingAI,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,Vidu,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,ElevenLabs,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
ADI,Analog Devices,ByteDance Seed,1,L,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 模拟/电源芯片，数据中心间接暴露,A,2026-07-27
AAPL,Apple Inc.,OpenAI,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 OpenAI 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Google,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 Google 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Anthropic,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 Anthropic 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,DeepSeek,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 DeepSeek 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Alibaba,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 Alibaba 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,xAI,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 xAI 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Meta,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 Meta 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Mistral,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 Mistral 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Microsoft,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 Microsoft 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Kimi,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 Kimi 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Z AI,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 Z AI 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Amazon,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 Amazon 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,MiniMax,0,,0,,0,,1,M,0,,1,M,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; r6: 竞争模态 ['llm'] 与发布方 MiniMax 重叠; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Stability.ai,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Midjourney,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Runway,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Black Forest Labs,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Suno,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Udio,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Kyutai,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Recraft,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,KlingAI,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,Vidu,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,ElevenLabs,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AAPL,Apple Inc.,ByteDance Seed,0,,0,,0,,1,M,0,,0,,0,,0,,r4_downstream_deployer: Apple Intelligence 嵌入设备生态，核心是消费硬件; 备注: 端侧自研模型，新兴竞争者（codebook M）,A,2026-07-27
AMAT,Applied Materials,OpenAI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Google,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Anthropic,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,DeepSeek,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Alibaba,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,xAI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Meta,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Mistral,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Microsoft,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Kimi,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Z AI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Amazon,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,MiniMax,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Stability.ai,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Midjourney,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Runway,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Black Forest Labs,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Suno,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Udio,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Kyutai,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Recraft,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,KlingAI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,Vidu,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,ElevenLabs,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
AMAT,Applied Materials,ByteDance Seed,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 沉积/刻蚀等制造设备；设备商 R1 扩展判定，待仲裁,A,2026-07-27
APP,AppLovin,OpenAI,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Google,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Anthropic,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,DeepSeek,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Alibaba,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,xAI,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Meta,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Mistral,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Microsoft,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Kimi,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Z AI,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Amazon,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,MiniMax,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Stability.ai,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Midjourney,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Runway,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Black Forest Labs,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Suno,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Udio,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Kyutai,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Recraft,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,KlingAI,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,Vidu,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,ElevenLabs,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
APP,AppLovin,ByteDance Seed,0,,0,,1,H,0,,0,,0,,0,,0,,r3_downstream_integrator: AXON AI 广告引擎是核心产品（codebook）,A,2026-07-27
ARM,Arm Holdings,OpenAI,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Google,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Anthropic,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,DeepSeek,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）（对中国发布方受出口管制，置信度降档）,A,2026-07-27
ARM,Arm Holdings,Alibaba,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）（对中国发布方受出口管制，置信度降档）,A,2026-07-27
ARM,Arm Holdings,xAI,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Meta,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Mistral,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Microsoft,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Kimi,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）（对中国发布方受出口管制，置信度降档）,A,2026-07-27
ARM,Arm Holdings,Z AI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）（对中国发布方受出口管制，置信度降档）,A,2026-07-27
ARM,Arm Holdings,Amazon,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,MiniMax,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）（对中国发布方受出口管制，置信度降档）,A,2026-07-27
ARM,Arm Holdings,Stability.ai,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Midjourney,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Runway,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Black Forest Labs,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Suno,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Udio,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Kyutai,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,Recraft,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,KlingAI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）（对中国发布方受出口管制，置信度降档）,A,2026-07-27
ARM,Arm Holdings,Vidu,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）（对中国发布方受出口管制，置信度降档）,A,2026-07-27
ARM,Arm Holdings,ElevenLabs,1,H,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）,A,2026-07-27
ARM,Arm Holdings,ByteDance Seed,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: 数据中心 CPU 架构 IP（Grace/Graviton 基于 Arm）（对中国发布方受出口管制，置信度降档）,A,2026-07-27
ASML,ASML Holding,OpenAI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Google,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Anthropic,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,DeepSeek,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Alibaba,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,xAI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Meta,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Mistral,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Microsoft,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Kimi,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Z AI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Amazon,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,MiniMax,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Stability.ai,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Midjourney,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Runway,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Black Forest Labs,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Suno,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Udio,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Kyutai,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Recraft,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,KlingAI,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
ASML,ASML Holding,Vidu,1,M,0,,0,,0,,0,,0,,0,,0,,r1_upstream_hardware: EUV 光刻设备，AI 芯片制造必经；设备商 R1 扩展判定，待仲裁,A,2026-07-27
